order_id,order_date,customer_id,customer_segment,product,category,region,channel,quantity,unit_price,discount,cost,revenue,profit
ORD-105487,2024-08-30,CUST-00979,Corporate,Nike Air Max 270,Fashion,United States,Online,1,141.17,0.0,77.64,141.17,63.53
ORD-105488,2024-08-31,CUST-00226,Consumer,Lego Millennium Falcon,Others,United Kingdom,Marketplace,1,175.89,0.05,119.61,167.1,47.49
ORD-105489,2024-08-31,CUST-00845,Corporate,MacBook Air M2,Electronics,Pakistan,Retail Store,1,1129.23,0.25,880.8,846.92,-33.88
ORD-105490,2024-08-31,CUST-00983,Consumer,AirPods Pro 2  ,Electronics,Brazil,Online,2,225.29,0.0,270.35,450.58,180.23
ORD-105491,2024-08-31,CUST-00983,Consumer,Dior Sauvage 100ml  ,Beauty,India,Retail Store,4,147.66,0.0,265.79,590.65,324.86
ORD-105492,2024-08-31,CUST-00209,Corporate,IKEA Malm Desk,Home & Kitchen,Germany,Wholesale,1,126.45,0.0,75.87,126.45,50.58
ORD-105493,2024-08-31,CUST-00828,Consumer,iPhone 15 Pro Max,Electronics,United States,Marketplace,4,1126.45,0.0,3244.19,4505.81,1261.62
ORD-105494,2024-08-31,CUST-00209,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,2,1125.85,0.0,1621.22,2251.69,630.47
ORD-105495,2024-08-31,CUST-00506,Consumer,MacBook Air M2,Electronics,United States,Wholesale,2,1143.7,0.0,1784.18,2287.41,503.23
ORD-105496,2024-08-31,CUST-01078,Consumer,Kindle Paperwhite  ,Others,Germany,Retail Store,1,152.52,0.0,106.76,152.52,45.76
ORD-105497,2024-08-31,CUST-00995,Consumer,Samsung Galaxy S24,Electronics,United Kingdom,Retail Store,1,907.84,0.0,671.8,907.84,236.04
ORD-105498,2024-08-31,CUST-01155,Corporate,iPhone 15 Pro Max,Electronics,Germany,Online,1,1088.47,0.05,783.7,1034.05,250.35
ORD-105499,2024-08-31,CUST-00248,Consumer,Peloton Dumbbells,Sports,United States,Retail Store,1,94.93,0.1,61.7,85.43,23.73
ORD-105500,2024-08-31,CUST-00983,Consumer,MacBook Air M2,Electronics,Australia,Online,1,1142.01,0.0,890.77,1142.01,251.24
ORD-105501,2024-08-31,CUST-00511,Small Business,Sony WH-1000XM5,Electronics,United States,Wholesale,1,326.8,0.0,212.42,326.8,114.38
ORD-105502,2024-08-31,CUST-00928,Consumer,Olaplex No.3,Beauty,United States,Online,1,30.25,0.0,12.1,30.25,18.15
ORD-105503,2024-08-31,CUST-01254,Corporate,Sony WH-1000XM5,Electronics,Canada,Online,1,335.15,0.0,217.85,335.15,117.3
ORD-105504,2024-08-31,CUST-01064,Corporate,Samsung Galaxy S24,Electronics,Canada,Online,1,861.66,0.0,637.63,861.66,224.03
ORD-105505,2024-08-31,CUST-00842,Corporate,Sony WH-1000XM5,Electronics,Germany,Online,1,305.5,0.0,198.58,305.5,106.92
ORD-105506,2024-08-31,CUST-01022,Consumer,IKEA Malm Desk,Home & Kitchen,,Online,2,123.68,0.0,148.42,247.37,98.95
ORD-105507,2024-08-31,CUST-00414,Consumer,MacBook Air M2,Electronics,Brazil,Marketplace,3,1113.1,0.0,2604.66,3339.31,734.65
ORD-105508,2024-09-01,CUST-00211,Consumer,MacBook Air M2,Electronics,Germany,Marketplace,1,1171.48,0.1,913.75,1054.33,140.58
ORD-105509,2024-09-01,CUST-00962,Consumer,Sony WH-1000XM5,Electronics,United States,Wholesale,1,327.61,0.0,212.95,327.61,114.66
ORD-105510,2024-09-01,CUST-00068,Corporate,iPhone 15 Pro Max,Electronics,Canada,Online,1,1108.7,0.0,798.26,1108.7,310.44
ORD-105511,2024-09-01,CUST-00305,Consumer,Instant Pot Duo,Home & Kitchen,United Kingdom,Online,2,109.73,0.0,136.07,219.46,83.39
ORD-105512,2024-09-01,CUST-00321,Consumer,MacBook Air M2,Electronics,United States,Wholesale,1,1191.82,0.0,929.62,1191.82,262.2
ORD-105513,2024-09-01,CUST-01022,Consumer,MacBook Air M2,Electronics,Australia,Online,1,1204.18,0.0,939.26,1204.18,264.92
ORD-105514,2024-09-01,CUST-00648,Corporate,AirPods Pro 2,Electronics,United States,Retail Store,2,225.3,0.1,270.36,405.54,135.18
ORD-105515,2024-09-01,CUST-00016,Consumer,Dior Sauvage 100ml,Beauty,Japan,Online,1,137.76,0.0,61.99,137.76,75.77
ORD-105516,2024-09-01,CUST-00596,Corporate,Samsung Galaxy S24,Electronics,United Kingdom,Retail Store,3,862.24,0.0,1914.17,2586.72,672.55
ORD-105517,2024-09-01,CUST-00414,Consumer,Wilson Tennis Racket,Sports,United States,Wholesale,5,215.12,0.0,666.88,1075.61,408.73
ORD-105518,2024-09-01,CUST-00318,Small Business,Dell XPS 13,Electronics,United States,Wholesale,4,1082.18,0.0,3549.57,4328.74,779.17
ORD-105519,2024-09-01,CUST-01131,Consumer,MacBook Air M2,Electronics,United Arab Emirates,Retail Store,1,1258.65,0.0,981.75,1258.65,276.9
ORD-105520,2024-09-01,CUST-00141,Small Business,MacBook Air M2,Electronics,Pakistan,Online,1,1290.31,0.0,1006.44,1290.31,283.87
ORD-105521,2024-09-01,CUST-00882,Small Business,Nike Air Max 270,Fashion,United States,Online,3,149.21,0.05,246.2,425.26,179.06
ORD-105522,2024-09-01,CUST-00671,Small Business,MacBook Air M2,Electronics,Australia,Online,1,1163.8,0.0,907.76,1163.8,256.04
ORD-105523,2024-09-01,CUST-00666,Consumer,MacBook Air M2,Electronics,United States,Retail Store,1,1097.33,0.05,855.92,1042.47,186.55
ORD-105524,2024-09-01,CUST-00104,Consumer,Wilson Tennis Racket,Sports,United States,Marketplace,2,215.12,0.1,266.75,387.21,120.46
ORD-105525,2024-09-01,CUST-00556,Corporate,La Mer Cream 60ml,Beauty,France,Online,1,331.67,0.0,165.84,331.67,165.83
ORD-105526,2024-09-01,CUST-00735,Corporate,Zara Wool Coat,Fashion,United States,Marketplace,1,184.65,0.0,96.02,184.65,88.63
ORD-105527,2024-09-01,CUST-00188,Consumer,IKEA Malm Desk,Home & Kitchen,Germany,Online,1,128.51,0.0,77.1,128.51,51.41
ORD-105528,2024-09-01,CUST-01143,Consumer,MacBook Air M2,Electronics,Australia,Wholesale,4,1108.16,0.0,3457.46,4432.64,975.18
ORD-105529,2024-09-02,CUST-00983,Small Business,MacBook Air M2,Electronics,France,Marketplace,1,1108.61,0.15,864.72,942.32,77.6
ORD-105530,2024-09-02,CUST-00822,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,1,1128.88,0.0,812.8,1128.88,316.08
ORD-105531,2024-09-02,CUST-00250,Consumer,Nike Air Max 270,Fashion,United Kingdom,Marketplace,1,143.4,0.0,78.87,143.4,64.53
ORD-105532,2024-09-02,CUST-01250,Consumer,iPhone 15 Pro Max,Electronics,India,Online,4,1115.48,0.0,3212.59,4461.93,1249.34
ORD-105533,2024-09-02,CUST-00956,Consumer,MacBook Air M2,Electronics,United States,Online,1,1204.42,0.0,939.45,1204.42,264.97
ORD-105534,2024-09-02,CUST-00132,Corporate,Lego Millennium Falcon,Others,United Arab Emirates,Online,1,157.42,0.0,107.04,157.42,50.38
ORD-105535,2024-09-02,CUST-00829,Small Business,MacBook Air M2,Electronics,United States,Online,1,1110.16,0.0,865.92,1110.16,244.24
ORD-105536,2024-09-02,CUST-00184,Consumer,Kindle Paperwhite,Others,Australia,Online,1,136.82,0.1,95.78,123.14,27.36
ORD-105537,2024-09-02,CUST-00216,Corporate,Nike Air Max 270,Fashion,Germany,Online,5,143.9,0.05,395.71,683.5,287.79
ORD-105538,2024-09-02,CUST-00651,,AirPods Pro 2  ,Electronics,United States,Online,2,216.21,0.0,259.45,432.41,172.96
ORD-105539,2024-09-02,CUST-00133,Consumer,MacBook Air M2,Electronics,United States,Online,1,1185.58,0.1,924.75,1067.02,142.27
ORD-105540,2024-09-02,CUST-00013,Consumer,Sony WH-1000XM5,Electronics,Japan,Online,1,313.22,0.0,203.59,313.22,109.63
ORD-105541,2024-09-02,CUST-00983,Consumer,Sony WH-1000XM5,Electronics,Pakistan,Online,1,318.35,0.05,206.93,302.44,95.51
ORD-105542,2024-09-02,CUST-00614,Small Business,Nespresso Vertuo,Home & Kitchen,Germany,Online,1,168.16,0.0,112.67,168.16,55.49
ORD-105543,2024-09-02,CUST-00130,Consumer,Kindle Paperwhite,Others,United States,Retail Store,4,146.22,0.0,409.42,584.89,175.47
ORD-105544,2024-09-02,CUST-01005,Small Business,Sony WH-1000XM5,Electronics,United States,Marketplace,1,315.19,0.1,204.88,283.67,78.79
ORD-105545,2024-09-03,CUST-01373,Consumer,iPhone 15 Pro Max,Electronics,France,Online,1,1082.5,0.05,779.4,1028.38,248.98
ORD-105546,2024-09-03,CUST-01106,Small Business,Wilson Tennis Racket,Sports,United Kingdom,Marketplace,1,207.46,0.0,128.62,207.46,78.84
ORD-105547,2024-09-03,CUST-00505,Consumer,AirPods Pro 2,Electronics,United Kingdom,Marketplace,1,215.34,0.1,129.2,193.81,64.61
ORD-105548,2024-09-03,CUST-00167,Consumer,Sony WH-1000XM5,Electronics,Canada,Wholesale,1,338.17,0.0,219.81,338.17,118.36
ORD-105549,2024-09-03,CUST-00983,Small Business,Dior Sauvage 100ml,Beauty,Brazil,Online,2,143.87,0.0,129.49,287.75,158.26
ORD-105550,2024-09-03,CUST-00703,Consumer,Dyson V15 Vacuum,Home & Kitchen,United States,Online,1,573.31,0.15,401.32,487.31,85.99
ORD-105551,2024-09-03,CUST-00904,Corporate,Nike Air Max 270,Fashion,United States,Wholesale,1,142.1,0.15,78.16,120.79,42.63
ORD-105552,2024-09-03,CUST-00936,Consumer,MacBook Air M2  ,Electronics,,Online,2,1168.68,0.0,1823.15,2337.37,514.22
ORD-105553,2024-09-03,CUST-00070,Corporate,Dior Sauvage 100ml,Beauty,Brazil,Online,2,145.15,0.0,130.63,290.3,159.67
ORD-105554,2024-09-03,CUST-00904,Consumer,MacBook Air M2,Electronics,United Arab Emirates,Online,1,1137.11,0.0,886.94,1137.11,250.17
ORD-105555,2024-09-03,CUST-00311,Consumer,Levi's 501 Jeans,Fashion,United States,Retail Store,4,78.18,0.05,150.1,297.08,146.98
ORD-105556,2024-09-03,CUST-00558,,MacBook Air M2,Electronics,Germany,Wholesale,2,1138.45,0.0,1775.99,2276.91,500.92
ORD-105557,2024-09-03,CUST-00290,Small Business,MacBook Air M2,Electronics,United Kingdom,Retail Store,1,1187.26,0.0,926.06,1187.26,261.2
ORD-105558,2024-09-03,CUST-00394,Consumer,Zara Wool Coat,Fashion,United States,Online,1,184.09,0.0,95.73,184.09,88.36
ORD-105559,2024-09-03,CUST-01238,Consumer,IKEA Malm Desk,Home & Kitchen,United States,Online,1,125.27,0.05,75.16,119.01,43.85
ORD-105560,2024-09-03,CUST-00077,Corporate,Kindle Paperwhite,Others,Brazil,Online,1,135.07,0.0,94.55,135.07,40.52
ORD-105561,2024-09-03,CUST-00808,Small Business,Instant Pot Duo,Home & Kitchen,United States,Online,1,111.23,0.0,68.96,111.23,42.27
ORD-105562,2024-09-03,CUST-00846,Consumer,Zara Wool Coat,Fashion,United States,Online,2,196.07,0.1,203.91,352.92,149.01
ORD-105563,2024-09-03,CUST-00931,Consumer,Adidas Ultraboost,Fashion,United Kingdom,Online,3,171.88,0.0,299.08,515.65,216.57
ORD-105564,2024-09-03,CUST-00729,Consumer,MacBook Air M2,Electronics,United States,Online,1,1158.74,0.05,903.82,1100.81,196.99
ORD-105565,2024-09-03,CUST-00250,Consumer,Peloton Dumbbells,Sports,Canada,Marketplace,2,101.06,0.0,131.38,202.12,70.74
ORD-105566,2024-09-03,CUST-00823,Consumer,Nike Air Max 270,Fashion,United Kingdom,Retail Store,1,138.18,0.0,76.0,138.18,62.18
ORD-105567,2024-09-03,CUST-00075,Consumer,Samsung Galaxy S24,Electronics,France,Online,1,909.8,0.05,673.25,864.31,191.06
ORD-105568,2024-09-04,CUST-00983,Consumer,AirPods Pro 2,Electronics,France,Online,2,225.0,0.0,270.0,450.0,180.0
ORD-105569,2024-09-04,CUST-01064,Consumer,Sony WH-1000XM5,Electronics,India,Online,1,307.57,0.25,199.92,230.68,30.76
ORD-105570,2024-09-04,CUST-00983,Consumer,MacBook Air M2,Electronics,United States,Online,1,1166.64,0.1,909.98,1049.98,140.0
ORD-105571,2024-09-04,CUST-01329,Consumer,Instant Pot Duo,Home & Kitchen,United States,Marketplace,1,101.03,0.0,62.64,101.03,38.39
ORD-105572,2024-09-04,CUST-01014,Consumer,Dior Sauvage 100ml,Beauty,Canada,Marketplace,1,145.28,0.0,65.38,145.28,79.9
ORD-105573,2024-09-04,CUST-00134,Consumer,Apple Watch Series 9,Sports,France,Retail Store,1,415.61,0.0,303.4,415.61,112.21
ORD-105574,2024-09-04,CUST-00983,Corporate,Olaplex No.3,Beauty,Germany,Retail Store,1,28.95,0.05,11.58,27.5,15.92
ORD-105575,2024-09-04,CUST-00546,Small Business,Lego Millennium Falcon,Others,Pakistan,Marketplace,1,172.26,0.05,117.14,163.65,46.51
ORD-105576,2024-09-04,CUST-00102,Small Business,MacBook Air M2,Electronics,United Arab Emirates,Retail Store,1,1174.59,0.0,916.18,1174.59,258.41
ORD-105577,2024-09-04,CUST-00337,Corporate,Nike Air Max 270,Fashion,United States,Online,1,134.35,0.0,73.89,134.35,60.46
ORD-105578,2024-09-04,CUST-00380,Small Business,Sony WH-1000XM5,Electronics,France,Wholesale,2,304.26,0.1,395.54,547.67,152.13
ORD-105579,2024-09-04,CUST-00521,Corporate,IKEA Malm Desk,Home & Kitchen,Brazil,Marketplace,4,132.03,0.0,316.87,528.11,211.24
ORD-105580,2024-09-04,CUST-00833,Consumer,Instant Pot Duo,Home & Kitchen,United States,Retail Store,1,102.54,0.0,63.57,102.54,38.97
ORD-105581,2024-09-04,CUST-00131,Small Business,Samsung Galaxy S24,Electronics,India,Online,1,891.4,0.0,659.63,891.4,231.77
ORD-105582,2024-09-04,CUST-01007,Small Business,MacBook Air M2,Electronics,Canada,Retail Store,3,1210.64,0.0,2832.89,3631.92,799.03
ORD-105583,2024-09-04,CUST-00870,Corporate,MacBook Air M2,Electronics,United States,Online,2,1131.07,0.05,1764.46,2149.02,384.56
ORD-105584,2024-09-04,CUST-00983,Corporate,Samsung Galaxy S24,Electronics,United States,Marketplace,4,890.0,0.0,2634.41,3560.01,925.6
ORD-105585,2024-09-04,CUST-00579,Corporate,MacBook Air M2,Electronics,United Kingdom,Online,1,1138.23,0.0,887.82,1138.23,250.41
ORD-105586,2024-09-04,CUST-01359,Consumer,AirPods Pro 2,Electronics,Japan,Retail Store,1,224.71,0.0,134.83,224.71,89.88
ORD-105587,2024-09-04,CUST-00497,Consumer,Sony WH-1000XM5,Electronics,France,Wholesale,1,314.9,0.0,204.68,314.9,110.22
ORD-105588,2024-09-04,CUST-00836,Consumer,MacBook Air M2,Electronics,Germany,Wholesale,1,1125.52,0.0,877.9,1125.52,247.62
ORD-105589,2024-09-05,CUST-00073,Consumer,Dior Sauvage 100ml,Beauty,United States,Marketplace,1,144.83,0.0,65.17,144.83,79.66
ORD-105590,2024-09-05,CUST-00789,Consumer,Samsung Galaxy S24,Electronics,India,Online,2,830.36,0.0,1228.93,1660.72,431.79
ORD-105591,2024-09-05,CUST-00251,Consumer,MacBook Air M2,Electronics,United States,Online,1,1200.41,0.15,936.32,1020.35,84.03
ORD-105592,2024-09-05,CUST-00983,Consumer,Instant Pot Duo,Home & Kitchen,United States,Online,1,106.89,0.0,66.27,106.89,40.62
ORD-105593,2024-09-05,CUST-01064,Consumer,Sony WH-1000XM5,Electronics,United States,Retail Store,1,297.75,0.0,193.54,297.75,104.21
ORD-105594,2024-09-05,CUST-01024,Small Business,Dyson V15 Vacuum,Home & Kitchen,Australia,Marketplace,1,623.79,0.0,436.65,623.79,187.14
ORD-105595,2024-09-05,CUST-00611,Consumer,Samsung Galaxy S24,Electronics,India,Retail Store,3,911.15,0.25,2022.74,2050.08,27.34
ORD-105596,2024-09-05,CUST-00881,Corporate,Peloton Dumbbells,Sports,United States,Online,1,98.44,0.0,63.99,98.44,34.45
ORD-105597,2024-09-05,CUST-00429,Consumer,Sony WH-1000XM5  ,Electronics,Canada,Online,1,300.34,0.0,195.22,300.34,105.12
ORD-105598,2024-09-05,CUST-00678,Consumer,Dior Sauvage 100ml,Beauty,Brazil,Online,1,142.59,0.0,64.17,142.59,78.42
ORD-105599,2024-09-05,CUST-00944,Consumer,Sony WH-1000XM5,Electronics,United States,Online,4,327.73,0.0,852.09,1310.91,458.82
ORD-105600,2024-09-05,CUST-00161,Consumer,Dior Sauvage 100ml,Beauty,India,Marketplace,1,141.98,0.0,63.89,141.98,78.09
ORD-105601,2024-09-05,CUST-00947,Consumer,iPhone 15 Pro Max,Electronics,United States,Online,1,1202.93,0.15,866.11,1022.49,156.38
ORD-105602,2024-09-05,CUST-00180,Corporate,MacBook Air M2,Electronics,France,Online,3,1282.86,0.0,3001.89,3848.57,846.68
ORD-105603,2024-09-05,CUST-00317,Consumer,Lego Millennium Falcon,Others,United States,Online,2,173.31,0.0,235.7,346.62,110.92
ORD-105604,2024-09-05,CUST-00894,Consumer,Samsung Galaxy S24,Electronics,United Kingdom,Online,1,837.14,0.0,,837.14,217.65
ORD-105605,2024-09-05,CUST-00983,Consumer,Olaplex No.3,Beauty,Canada,Online,1,30.74,0.1,12.3,27.67,15.37
ORD-105606,2024-09-05,CUST-01293,Small Business,Sony WH-1000XM5,Electronics,United States,Retail Store,4,324.06,0.0,842.55,1296.24,453.69
ORD-105607,2024-09-05,CUST-00278,Corporate,AirPods Pro 2,Electronics,Australia,Online,1,220.72,0.0,132.43,220.72,88.29
ORD-105608,2024-09-05,CUST-00314,Consumer,MacBook Air M2,Electronics,France,Marketplace,1,1263.99,0.0,985.91,1263.99,278.08
ORD-105609,2024-09-05,CUST-00983,Corporate,Sony WH-1000XM5,Electronics,Canada,Online,1,324.49,0.05,210.92,308.27,97.35
ORD-105610,2024-09-05,CUST-00303,Consumer,Kindle Paperwhite,Others,United Arab Emirates,Online,1,147.99,0.0,103.59,147.99,44.4
ORD-105611,2024-09-05,CUST-00983,Consumer,AirPods Pro 2,Electronics,United States,Retail Store,2,229.62,0.0,275.55,459.25,183.7
ORD-105612,2024-09-05,CUST-00615,Small Business,MacBook Air M2,Electronics,Germany,Retail Store,1,1151.0,0.1,897.78,1035.9,138.12
ORD-105613,2024-09-05,CUST-00333,Small Business,Dior Sauvage 100ml,Beauty,France,Retail Store,1,143.06,0.0,64.38,143.06,78.68
ORD-105614,2024-09-05,CUST-00020,Small Business,MacBook Air M2,Electronics,,Retail Store,1,1182.34,0.0,922.22,1182.34,260.12
ORD-105615,2024-09-05,CUST-00444,Consumer,Nike Air Max 270,Fashion,United States,Marketplace,1,145.98,0.0,80.29,145.98,65.69
ORD-105616,2024-09-05,CUST-00563,Small Business,Dior Sauvage 100ml,Beauty,Pakistan,Marketplace,1,145.86,0.0,65.64,145.86,80.22
ORD-105617,2024-09-05,CUST-00051,Consumer,AirPods Pro 2,Electronics,India,Online,1,233.01,0.1,139.81,209.71,69.9
ORD-105618,2024-09-05,CUST-01310,Consumer,MacBook Air M2,Electronics,Japan,Online,1,1205.41,0.0,940.22,1205.41,265.19
ORD-105619,2024-09-06,CUST-00147,Consumer,IKEA Malm Desk,Home & Kitchen,France,Online,4,140.54,0.0,337.29,562.15,224.86
ORD-105620,2024-09-06,CUST-00429,Consumer,Peloton Dumbbells,Sports,United States,Online,4,94.17,0.0,244.85,376.69,131.84
ORD-105621,2024-09-06,CUST-00221,Corporate,Dyson V15 Vacuum,Home & Kitchen,United States,Marketplace,2,613.62,0.05,859.07,1165.88,306.81
ORD-105622,2024-09-06,CUST-01176,Corporate,Peloton Dumbbells,Sports,United Kingdom,Online,1,92.05,0.25,59.83,69.03,9.2
ORD-105623,2024-09-06,CUST-00404,Small Business,AirPods Pro 2,Electronics,United Kingdom,Online,5,230.92,0.0,692.76,1154.61,461.85
ORD-105624,2024-09-06,CUST-00049,Corporate,MacBook Air M2,Electronics,United Kingdom,Online,1,1187.34,0.05,926.12,1127.97,201.85
ORD-105625,2024-09-06,CUST-00246,Corporate,Sony WH-1000XM5,Electronics,Brazil,Retail Store,1,329.94,0.25,214.46,247.45,32.99
ORD-105626,2024-09-06,CUST-01065,Corporate,Dior Sauvage 100ml,Beauty,United Kingdom,Online,1,139.91,0.1,62.96,125.92,62.96
ORD-105627,2024-09-06,CUST-01048,Consumer,Peloton Dumbbells,Sports,France,Retail Store,2,88.71,0.0,115.32,177.42,62.1
ORD-105628,2024-09-06,CUST-00021,Consumer,MacBook Air M2,Electronics,Australia,Retail Store,1,1191.05,0.05,929.02,1131.5,202.48
ORD-105629,2024-09-06,CUST-01191,Corporate,Dior Sauvage 100ml,Beauty,United Arab Emirates,Marketplace,4,150.81,0.0,271.46,603.24,331.78
ORD-105630,2024-09-06,CUST-00569,Consumer,Dior Sauvage 100ml,Beauty,United States,Online,1,144.8,0.0,65.16,144.8,79.64
ORD-105631,2024-09-06,CUST-01087,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,1,1130.69,0.0,881.94,1130.69,248.75
ORD-105632,2024-09-06,CUST-01285,Consumer,Dior Sauvage 100ml,Beauty,United Kingdom,Online,2,140.84,0.0,126.76,281.68,154.92
ORD-105633,2024-09-06,CUST-01367,Consumer,AirPods Pro 2,Electronics,Canada,Online,2,229.56,0.0,275.48,459.13,183.65
ORD-105634,2024-09-06,CUST-00825,Consumer,MacBook Air M2,Electronics,United States,Online,1,1219.78,0.0,951.43,1219.78,268.35
ORD-105635,2024-09-06,CUST-00940,Consumer,Nike Air Max 270,Fashion,United States,Online,2,142.69,0.25,156.96,214.03,57.07
ORD-105636,2024-09-06,CUST-00743,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,5,1106.92,0.0,4316.98,5534.59,1217.61
ORD-105637,2024-09-06,CUST-01125,Consumer,Nike Air Max 270,Fashion,Germany,Retail Store,1,139.83,0.0,76.91,139.83,62.92
ORD-105638,2024-09-06,CUST-00903,Consumer,Wilson Tennis Racket,Sports,United States,Online,2,212.22,0.0,263.16,424.44,161.28
ORD-105639,2024-09-06,CUST-00517,Consumer,MacBook Air M2,Electronics,United States,Marketplace,1,1195.79,0.0,932.72,1195.79,263.07
ORD-105640,2024-09-06,CUST-00732,Consumer,Nike Air Max 270,Fashion,Brazil,Online,1,140.75,0.0,77.41,140.75,63.34
ORD-105641,2024-09-06,CUST-00249,Consumer,Nike Air Max 270,Fashion,Germany,Online,1,142.42,0.0,78.33,142.42,64.09
ORD-105642,2024-09-06,CUST-00983,Small Business,MacBook Air M2,Electronics,United States,Retail Store,1,1251.63,0.0,976.27,1251.63,275.36
ORD-105643,2024-09-07,CUST-01095,Consumer,Levi's 501 Jeans  ,Fashion,United States,Online,1,78.0,0.0,37.44,78.0,40.56
ORD-105644,2024-09-07,CUST-01153,Corporate,MacBook Air M2,Electronics,India,Retail Store,3,1209.12,0.0,2829.33,3627.35,798.02
ORD-105645,2024-09-07,CUST-00983,Consumer,Apple Watch Series 9  ,Sports,United States,Retail Store,1,435.68,0.0,318.04,435.68,117.64
ORD-105646,2024-09-07,CUST-00503,Corporate,Olaplex No.3,Beauty,United States,Online,5,30.71,0.05,61.42,145.86,84.44
ORD-105647,2024-09-07,CUST-00616,Small Business,Nike Air Max 270,Fashion,Pakistan,Online,1,135.12,0.05,74.32,128.36,54.04
ORD-105648,2024-09-07,CUST-00021,Consumer,MacBook Air M2,Electronics,United Kingdom,Retail Store,2,1187.25,0.0,1852.11,2374.5,522.39
ORD-105649,2024-09-07,CUST-00011,Consumer,MacBook Air M2,Electronics,United States,Online,1,1255.78,0.0,979.51,1255.78,276.27
ORD-105650,2024-09-07,CUST-00858,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,4,1223.11,0.0,3816.11,4892.45,1076.34
ORD-105651,2024-09-07,CUST-00981,Consumer,Nike Air Max 270,Fashion,Germany,Retail Store,2,137.87,0.05,151.66,261.96,110.3
ORD-105652,2024-09-07,CUST-00958,Consumer,Adidas Ultraboost,Fashion,India,Marketplace,2,178.31,0.0,206.83,356.61,149.78
ORD-105653,2024-09-07,CUST-00323,Consumer,MacBook Air M2,Electronics,United Kingdom,Marketplace,1,1138.99,0.05,888.41,1082.04,193.63
ORD-105654,2024-09-07,CUST-00983,Consumer,IKEA Malm Desk,Home & Kitchen,Canada,Online,1,125.76,0.0,75.46,125.76,50.3
ORD-105655,2024-09-07,CUST-01133,Consumer,AirPods Pro 2,Electronics,United Kingdom,Online,1,228.77,0.0,137.26,228.77,91.51
ORD-105656,2024-09-07,CUST-01221,Consumer,Kindle Paperwhite,Others,India,Online,5,147.21,0.0,515.24,736.05,220.81
ORD-105657,2024-09-07,CUST-01250,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Retail Store,3,346.65,0.0,675.97,1039.95,363.98
ORD-105658,2024-09-07,CUST-00253,Corporate,AirPods Pro 2,Electronics,France,Retail Store,3,241.87,0.1,435.37,653.05,217.68
ORD-105659,2024-09-07,CUST-00861,Corporate,Dior Sauvage 100ml,Beauty,United States,Marketplace,1,148.02,0.0,66.61,148.02,81.41
ORD-105660,2024-09-07,CUST-00668,Consumer,Sony WH-1000XM5,Electronics,United Kingdom,Retail Store,3,323.33,0.0,630.5,970.0,339.5
ORD-105661,2024-09-07,CUST-01340,Consumer,Dior Sauvage 100ml,Beauty,United States,Online,1,151.85,0.0,68.33,151.85,83.52
ORD-105662,2024-09-08,CUST-01122,Consumer,Nike Air Max 270,Fashion,France,Online,1,142.41,0.05,78.32,135.28,56.96
ORD-105663,2024-09-08,CUST-00558,Consumer,MacBook Air M2,Electronics,United States,Online,1,1178.45,0.1,919.19,1060.61,141.42
ORD-105664,2024-09-08,CUST-00651,Small Business,Apple Watch Series 9,Sports,Germany,Online,3,421.04,0.0,922.09,1263.13,341.04
ORD-105665,2024-09-08,CUST-00983,Consumer,Apple Watch Series 9,Sports,United States,Marketplace,1,429.61,0.0,313.61,429.61,116.0
ORD-105666,2024-09-08,CUST-00173,Consumer,MacBook Air M2,Electronics,United Kingdom,Online,2,1171.18,0.15,1827.05,1991.01,163.96
ORD-105667,2024-09-08,CUST-00556,Consumer,Sony WH-1000XM5,Electronics,India,Online,2,341.38,0.0,443.79,682.75,238.96
ORD-105668,2024-09-08,CUST-00983,Consumer,Nike Air Max 270,Fashion,Canada,Online,1,143.33,0.0,78.83,143.33,64.5
ORD-105669,2024-09-08,CUST-00101,Consumer,MacBook Air M2,Electronics,United Arab Emirates,Online,1,1224.94,0.05,955.46,1163.7,208.24
ORD-105670,2024-09-08,CUST-00011,Small Business,Sony WH-1000XM5,Electronics,France,Retail Store,1,304.1,0.0,197.66,304.1,106.44
ORD-105671,2024-09-08,CUST-00563,Consumer,Samsung Galaxy S24,Electronics,India,Retail Store,1,892.28,0.0,660.29,892.28,231.99
ORD-105672,2024-09-08,CUST-00248,Consumer,Nike Air Max 270,Fashion,Pakistan,Wholesale,2,142.48,0.0,156.73,284.96,128.23
ORD-105673,2024-09-08,CUST-01247,Consumer,AirPods Pro 2,Electronics,United Kingdom,Marketplace,3,226.59,0.05,407.86,645.78,237.92
ORD-105674,2024-09-08,CUST-00983,Corporate,Peloton Dumbbells,Sports,United Kingdom,Online,3,95.3,0.0,185.83,285.89,100.06
ORD-105675,2024-09-08,CUST-00629,Consumer,Dior Sauvage 100ml,Beauty,Brazil,Retail Store,1,143.78,0.05,64.7,136.59,71.89
ORD-105676,2024-09-08,CUST-01162,Consumer,MacBook Air M2,Electronics,India,Retail Store,1,1136.57,0.0,886.52,1136.57,250.05
